Frequency (Hz)	Level (dB)
11759.147644	-105.929726
11759.820557	-97.684128
11760.493469	-100.028465
11761.166382	-102.582840
11761.839294	-113.038544
11762.512207	-103.930122
11763.185120	-100.274559
11763.858032	-108.370468
11764.530945	-101.824646
11765.203857	-100.337692
11765.876770	-134.866257
11766.549683	-100.603882
11767.222595	-102.078247
11767.895508	-101.319641
11768.568420	-97.106873
11769.241333	-96.292526
11769.914246	-93.502724
11770.587158	-95.290260
11771.260071	-101.265869
11771.932983	-93.427429
11772.605896	-95.553520
11773.278809	-107.711174
11773.951721	-96.473457
11774.624634	-94.137398
11775.297546	-105.919090
11775.970459	-107.437210
11776.643372	-100.161026
11777.316284	-103.559547
11777.989197	-100.434982
11778.662109	-96.526917
11779.335022	-99.473717
11780.007935	-103.995644
11780.680847	-110.420097
11781.353760	-100.760918
11782.026672	-100.845100
11782.699585	-103.947510
11783.372498	-99.652023
11784.045410	-103.399742
11784.718323	-93.049660
11785.391235	-93.372414
11786.064148	-95.873917
11786.737061	-101.348167
11787.409973	-116.878876
11788.082886	-110.037323
11788.755798	-107.498306
11789.428711	-119.209923
11790.101624	-107.810417
11790.774536	-104.395393
11791.447449	-99.290962
11792.120361	-101.312859
11792.793274	-101.980125
11793.466187	-112.605232
11794.139099	-116.117516
11794.812012	-114.339050
11795.484924	-105.362488
11796.157837	-107.051605
11796.830750	-114.667915
11797.503662	-112.413651
11798.176575	-110.474342
11798.849487	-106.510887
11799.522400	-106.190849
11800.195312	-105.154427
11800.868225	-101.027298
11801.541138	-101.809128
11802.214050	-107.319771
11802.886963	-108.673317
11803.559875	-101.128754
11804.232788	-100.038208
11804.905701	-111.975777
11805.578613	-107.185112
11806.251526	-105.097343
11806.924438	-101.282516
11807.597351	-98.509079
11808.270264	-100.161240
11808.943176	-105.420204
11809.616089	-98.164619
11810.289001	-103.208405
11810.961914	-102.029037
11811.634827	-100.641327
11812.307739	-102.669579
11812.980652	-103.924026
11813.653564	-101.155716
11814.326477	-103.276039
11814.999390	-113.637077
11815.672302	-105.457077
11816.345215	-100.940384
11817.018127	-98.724579
11817.691040	-107.011589
11818.363953	-104.084671
11819.036865	-126.794899
11819.709778	-103.379623
11820.382690	-104.463959
11821.055603	-103.272705
11821.728516	-102.660934
11822.401428	-113.449409
11823.074341	-105.755356
11823.747253	-102.045609
11824.420166	-120.760971
11825.093079	-108.288483
11825.765991	-103.966743
11826.438904	-101.895447
11827.111816	-103.233665
11827.784729	-103.510193
11828.457642	-100.664787
11829.130554	-107.031517
11829.803467	-95.762909
11830.476379	-92.669807
11831.149292	-98.513214
11831.822205	-107.053162
11832.495117	-102.461441
11833.168030	-99.901550
11833.840942	-106.305168
11834.513855	-109.236969
11835.186768	-107.013901
11835.859680	-98.291191
11836.532593	-100.010902
11837.205505	-94.158585
11837.878418	-97.049911
11838.551331	-102.164581
11839.224243	-97.032272
11839.897156	-93.607666
11840.570068	-99.125397
11841.242981	-101.299240
11841.915894	-93.185677
11842.588806	-99.031250
11843.261719	-98.222694
11843.934631	-99.585518
11844.607544	-100.302269
11845.280457	-99.473640
11845.953369	-103.899323
11846.626282	-95.176537
11847.299194	-99.255890
11847.972107	-91.279289
11848.645020	-97.212471
11849.317932	-106.397682
11849.990845	-111.858116
11850.663757	-97.255157
11851.336670	-99.587746
11852.009583	-95.553024
11852.682495	-100.908905
11853.355408	-101.088615
11854.028320	-95.322060
11854.701233	-91.161552
11855.374146	-93.456047
11856.047058	-93.066864
11856.719971	-90.928452
11857.392883	-98.753143
11858.065796	-102.087730
11858.738708	-94.632118
11859.411621	-102.165787
11860.084534	-104.079689
11860.757446	-105.081711
11861.430359	-111.543297
11862.103271	-105.126778
11862.776184	-99.502525
11863.449097	-92.065514
11864.122009	-92.056297
11864.794922	-95.024315
11865.467834	-98.004204
11866.140747	-96.839691
11866.813660	-88.247078
11867.486572	-86.380028
11868.159485	-91.772369
11868.832397	-92.692001
11869.505310	-87.004311
11870.178223	-93.104271
11870.851135	-98.407738
11871.524048	-91.508705
11872.196960	-92.154404
11872.869873	-91.381844
11873.542786	-95.597725
11874.215698	-94.351974
11874.888611	-99.497932
11875.561523	-101.056763
11876.234436	-96.060989
11876.907349	-94.494789
11877.580261	-96.865173
11878.253174	-92.766533
11878.926086	-89.949875
11879.598999	-88.110199
11880.271912	-94.225662
11880.944824	-97.593353
11881.617737	-92.434731
11882.290649	-95.222977
11882.963562	-89.750992
11883.636475	-100.377945
11884.309387	-87.425659
11884.982300	-92.720833
11885.655212	-85.343369
11886.328125	-92.038467
11887.001038	-92.301735
11887.673950	-90.937469
11888.346863	-98.527504
11889.019775	-88.609169
11889.692688	-86.140327
11890.365601	-86.769753
11891.038513	-100.400986
11891.711426	-94.699486
11892.384338	-105.003471
11893.057251	-89.440117
11893.730164	-87.048218
11894.403076	-89.103989
11895.075989	-88.109726
11895.748901	-97.018730
11896.421814	-89.701569
11897.094727	-91.261475
11897.767639	-96.105354
11898.440552	-94.100548
11899.113464	-90.033119
11899.786377	-89.323997
11900.459290	-96.421204
11901.132202	-103.424141
11901.805115	-99.118973
11902.478027	-103.553658
11903.150940	-93.572334
11903.823853	-89.581070
11904.496765	-86.121765
11905.169678	-87.196404
11905.842590	-95.323860
11906.515503	-93.440536
11907.188416	-92.118111
11907.861328	-93.658356
11908.534241	-95.564423
11909.207153	-100.471458
11909.880066	-100.119972
11910.552979	-105.666267
11911.225891	-106.257172
11911.898804	-99.230080
11912.571716	-95.653191
11913.244629	-98.995224
11913.917542	-98.704185
11914.590454	-91.335968
11915.263367	-94.046143
11915.936279	-97.469238
11916.609192	-92.901474
11917.282104	-103.637192
11917.955017	-103.530914
11918.627930	-100.633194
11919.300842	-96.358360
11919.973755	-89.619972
11920.646667	-89.407104
11921.319580	-90.866699
11921.992493	-95.950203
11922.665405	-101.003593
11923.338318	-96.107506
11924.011230	-99.230415
11924.684143	-102.567123
11925.357056	-97.785080
11926.029968	-97.381569
11926.702881	-109.235039
11927.375793	-100.620255
11928.048706	-95.257072
11928.721619	-94.185715
11929.394531	-100.844475
11930.067444	-103.196365
11930.740356	-105.513275
11931.413269	-101.133484
11932.086182	-97.675781
11932.759094	-97.361221
11933.432007	-100.335846
11934.104919	-103.000153
11934.777832	-96.390213
11935.450745	-94.543037
11936.123657	-95.013123
11936.796570	-95.916130
11937.469482	-101.475471
11938.142395	-107.784302
11938.815308	-98.408211
11939.488220	-98.486755
11940.161133	-102.799072
11940.834045	-109.327332
11941.506958	-96.360641
11942.179871	-94.267059
11942.852783	-98.456535
11943.525696	-105.351418
11944.198608	-96.790482
11944.871521	-95.526604
11945.544434	-98.012726
11946.217346	-101.619812
11946.890259	-100.666077
11947.563171	-99.577675
11948.236084	-98.066132
11948.908997	-107.284691
11949.581909	-99.742546
11950.254822	-100.091141
11950.927734	-106.987083
11951.600647	-100.711342
11952.273560	-104.598869
11952.946472	-115.754982
11953.619385	-102.554626
11954.292297	-94.455338
11954.965210	-94.749496
11955.638123	-100.003624
11956.311035	-102.922386
11956.983948	-102.412399
11957.656860	-105.245399
11958.329773	-102.502357
11959.002686	-96.497787
11959.675598	-97.949356
11960.348511	-97.300377
11961.021423	-96.385712
11961.694336	-101.386467
11962.367249	-96.189377
11963.040161	-97.419495
11963.713074	-97.239937
11964.385986	-97.054085
11965.058899	-99.360161
11965.731812	-99.369247
11966.404724	-101.774132
11967.077637	-102.066933
11967.750549	-99.378822
11968.423462	-97.099472
11969.096375	-98.484322
11969.769287	-100.752426
11970.442200	-102.530479
11971.115112	-100.090065
11971.788025	-101.384010
11972.460938	-100.859901
11973.133850	-99.532310
11973.806763	-112.578857
11974.479675	-97.837372
11975.152588	-100.474533
11975.825500	-105.630493
11976.498413	-101.073082
11977.171326	-100.103409
11977.844238	-96.806137
11978.517151	-96.167763
11979.190063	-102.083412
11979.862976	-96.735405
11980.535889	-104.232292
11981.208801	-104.981400
11981.881714	-101.464256
11982.554626	-101.720016
11983.227539	-105.991432
11983.900452	-101.461800
11984.573364	-98.427597
11985.246277	-100.132393
11985.919189	-105.365479
11986.592102	-113.411278
11987.265015	-108.754951
11987.937927	-106.247223
11988.610840	-103.953049
11989.283752	-100.977745
11989.956665	-101.315598
11990.629578	-95.648590
11991.302490	-95.818817
11991.975403	-101.590645
11992.648315	-99.969894
11993.321228	-101.723618
11993.994141	-102.346596
11994.667053	-107.897713
11995.339966	-105.722572
11996.012878	-104.265625
11996.685791	-108.398369
11997.358704	-101.056519
11998.031616	-101.210014
11998.704529	-111.451271
11999.377441	-99.939110
12000.050354	-99.373299
12000.723267	-100.680161
12001.396179	-102.559525
12002.069092	-108.349930
12002.742004	-107.634132
12003.414917	-108.290771
12004.087830	-101.666794
12004.760742	-99.948418
12005.433655	-103.564285
12006.106567	-104.934822
12006.779480	-104.377640
12007.452393	-96.096306
12008.125305	-99.090843
12008.798218	-104.170990
12009.471130	-102.059990
12010.144043	-105.041534
12010.816956	-113.155235
12011.489868	-120.834900
12012.162781	-104.501122
12012.835693	-108.321838
12013.508606	-97.834930
12014.181519	-96.943977
12014.854431	-105.355774
12015.527344	-111.385117
12016.200256	-117.745110
12016.873169	-98.115211
12017.546082	-98.594795
12018.218994	-103.565514
12018.891907	-103.521179
12019.564819	-109.082924
12020.237732	-107.928169
12020.910645	-109.067360
12021.583557	-102.215614
12022.256470	-98.901184
12022.929382	-101.640800
12023.602295	-101.924873
12024.275208	-96.111328
12024.948120	-100.061241
12025.621033	-114.016541
12026.293945	-107.644615
12026.966858	-105.115150
12027.639771	-103.198387
12028.312683	-108.670654
12028.985596	-107.227249
12029.658508	-100.938614
12030.331421	-105.901413
12031.004333	-106.731926
12031.677246	-112.851479
12032.350159	-117.137085
12033.023071	-101.245827
12033.695984	-96.379425
12034.368896	-99.548492
12035.041809	-111.974358
12035.714722	-105.577774
12036.387634	-118.100700
12037.060547	-104.107170
12037.733459	-105.630394
12038.406372	-103.101280
12039.079285	-100.739212
12039.752197	-102.788689
12040.425110	-99.987259
12041.098022	-105.812538
12041.770935	-102.241127
12042.443848	-103.547501
12043.116760	-103.005440
12043.789673	-107.178627
12044.462585	-101.470863
12045.135498	-104.541962
12045.808411	-112.467247
12046.481323	-102.292183
12047.154236	-99.336967
12047.827148	-102.009254
12048.500061	-107.793251
12049.172974	-98.925812
12049.845886	-99.101357
12050.518799	-103.829018
12051.191711	-99.143677
12051.864624	-96.219742
12052.537537	-97.407730
12053.210449	-104.392578
12053.883362	-111.074028
12054.556274	-104.677216
12055.229187	-99.012451
12055.902100	-102.001068
12056.575012	-113.756172
12057.247925	-112.170509
12057.920837	-110.776726
12058.593750	-106.927933
12059.266663	-98.919464
12059.939575	-104.019905
12060.612488	-109.194366
12061.285400	-105.564842
12061.958313	-99.870026
12062.631226	-95.149689
12063.304138	-96.766663
12063.977051	-108.730568
12064.649963	-103.440643
12065.322876	-98.215622
12065.995789	-104.471687
12066.668701	-99.238098
12067.341614	-97.921593
12068.014526	-102.937675
12068.687439	-112.296257
12069.360352	-99.535217
12070.033264	-98.792923
12070.706177	-105.529099
12071.379089	-101.297882
12072.052002	-99.596893
12072.724915	-106.961632
12073.397827	-114.086433
12074.070740	-100.858353
12074.743652	-98.370735
12075.416565	-119.332733
12076.089478	-95.856667
12076.762390	-97.244492
12077.435303	-102.958740
12078.108215	-104.536728
12078.781128	-95.493668
12079.454041	-96.861328
12080.126953	-93.553093
12080.799866	-91.035683
12081.472778	-98.551857
12082.145691	-104.213684
12082.818604	-96.539825
12083.491516	-95.935272
12084.164429	-107.788139
12084.837341	-107.921753
12085.510254	-96.691017
12086.183167	-102.273499
12086.856079	-103.964409
12087.528992	-101.303322
12088.201904	-93.989502
12088.874817	-92.748596
12089.547729	-95.746872
12090.220642	-99.195610
12090.893555	-99.666565
12091.566467	-96.073624
12092.239380	-95.021416
12092.912292	-90.627800
12093.585205	-113.565109
12094.258118	-95.969063
12094.931030	-101.220558
12095.603943	-93.340805
12096.276855	-92.877808
12096.949768	-88.399712
12097.622681	-89.173042
12098.295593	-92.353951
12098.968506	-94.603470
12099.641418	-95.004692
12100.314331	-90.246590
12100.987244	-88.139122
12101.660156	-89.165733
12102.333069	-88.633171
12103.005981	-100.252396
12103.678894	-93.315979
12104.351807	-94.564873
12105.024719	-84.815338
12105.697632	-85.374504
12106.370544	-93.079659
12107.043457	-90.089134
12107.716370	-96.025475
12108.389282	-92.020096
12109.062195	-95.109848
12109.735107	-103.031059
12110.408020	-98.069771
12111.080933	-94.425072
12111.753845	-92.777451
12112.426758	-92.235672
12113.099670	-92.949265
12113.772583	-94.161171
12114.445496	-98.060913
12115.118408	-105.837883
12115.791321	-95.932457
12116.464233	-100.649315
12117.137146	-108.155914
12117.810059	-97.203728
12118.482971	-97.764053
12119.155884	-105.715958
12119.828796	-98.141609
12120.501709	-102.079239
12121.174622	-104.016922
12121.847534	-98.412086
12122.520447	-94.344131
12123.193359	-103.291046
12123.866272	-103.829826
12124.539185	-101.859978
12125.212097	-97.986183
12125.885010	-93.591965
12126.557922	-94.032913
12127.230835	-88.295792
12127.903748	-86.861450
12128.576660	-93.255905
12129.249573	-95.243935
12129.922485	-94.350868
12130.595398	-92.592201
12131.268311	-93.516716
12131.941223	-106.562813
12132.614136	-99.681313
12133.287048	-104.482933
12133.959961	-97.715363
12134.632874	-103.036537
12135.305786	-101.056976
12135.978699	-99.532021
12136.651611	-99.738716
12137.324524	-104.657112
12137.997437	-100.831848
12138.670349	-102.923119
12139.343262	-98.378677
12140.016174	-98.914856
12140.689087	-102.899094
12141.362000	-108.492905
12142.034912	-97.168350
12142.707825	-97.671585
12143.380737	-107.977280
12144.053650	-105.673775
12144.726562	-97.075714
12145.399475	-94.356621
12146.072388	-95.706741
12146.745300	-99.357880
12147.418213	-105.377258
12148.091125	-108.714310
12148.764038	-104.020844
12149.436951	-98.060593
12150.109863	-103.743225
12150.782776	-95.451263
12151.455688	-96.169289
12152.128601	-96.127357
12152.801514	-94.470627
12153.474426	-99.338516
12154.147339	-99.199036
12154.820251	-97.686096
12155.493164	-97.813263
12156.166077	-94.709663
12156.838989	-92.522026
12157.511902	-95.342979
12158.184814	-97.018494
12158.857727	-95.065765
12159.530640	-100.927933
12160.203552	-103.343590
12160.876465	-102.042931
12161.549377	-104.615555
12162.222290	-110.251366
12162.895203	-102.033928
12163.568115	-95.221558
12164.241028	-98.036537
12164.913940	-103.804405
12165.586853	-95.896500
12166.259766	-102.338028
12166.932678	-105.909210
12167.605591	-111.915771
12168.278503	-101.588196
12168.951416	-103.270279
12169.624329	-100.711800
12170.297241	-114.665710
12170.970154	-98.735085
12171.643066	-100.756271
12172.315979	-98.109146
12172.988892	-98.642319
12173.661804	-100.206490
12174.334717	-96.927444
12175.007629	-99.824455
12175.680542	-110.541840
12176.353455	-104.669357
12177.026367	-103.956085
12177.699280	-105.175232
12178.372192	-104.367874
12179.045105	-99.296219
12179.718018	-100.141953
12180.390930	-101.604858
12181.063843	-102.709373
12181.736755	-94.470207
12182.409668	-97.680847
12183.082581	-103.098358
12183.755493	-109.004700
12184.428406	-95.623665
12185.101318	-93.664528
12185.774231	-103.381905
12186.447144	-107.240341
12187.120056	-96.561752
12187.792969	-98.154488
12188.465881	-97.333138
12189.138794	-96.639076
12189.811707	-97.086540
12190.484619	-106.192886
12191.157532	-95.008362
12191.830444	-107.542671
12192.503357	-89.763809
12193.176270	-90.023705
12193.849182	-97.017944
12194.522095	-118.091835
12195.195007	-104.251602
12195.867920	-95.301552
12196.540833	-89.104027
12197.213745	-89.052834
12197.886658	-88.382195
12198.559570	-89.336014
12199.232483	-95.286674
12199.905396	-101.013496
12200.578308	-95.936432
12201.251221	-88.930771
12201.924133	-93.410339
12202.597046	-108.515282
12203.269958	-96.395409
12203.942871	-100.805496
12204.615784	-95.087997
12205.288696	-104.677811
12205.961609	-98.534325
12206.634521	-98.085648
12207.307434	-96.649567
12207.980347	-98.510384
12208.653259	-99.842377
